week_start,region_id,total_weight,total_amount,trade_count,price_per_kg,weather_region,water_temp,wind_speed,month,season_peak,week_of_year,week_of_year_sin,week_of_year_cos,rolling_weight_4w,rolling_weight_12w,lag_weight_1w,lag_weight_2w,lag_weight_3w,lag_price_1w,rolling_price_4w
2023-11-20,1,57773,274045000,442,4743.478787668981,통영,17.485714285714288,5.271428571428571,11,1,47,-0.5680647467311559,0.8229838658936564,37693.0,15907.666666666666,48353.0,28430.0,48792.0,4465.245176100759,4367.2880612954705
2023-11-27,1,136982,619272000,539,4520.827553985195,통영,16.04285714285714,7.1000000000000005,11,1,48,-0.4647231720437684,0.88545602565321,45837.0,20710.416666666668,57773.0,48353.0,28430.0,4743.478787668981,4515.147280774925
2023-12-04,1,212236,882459000,695,4157.913831772178,통영,16.3,5.328571428571428,12,1,49,-0.35460488704253595,0.9350162426854147,67884.5,32087.25,136982.0,57773.0,48353.0,4520.827553985195,4537.488125657517
2023-12-11,1,49805,206603000,414,4148.238128701938,통영,15.871428571428572,8.7,12,1,50,-0.2393156642875578,0.970941817426052,113836.0,49232.333333333336,212236.0,136982.0,57773.0,4157.913831772178,4471.866337381778
2023-12-18,1,33538,157834000,291,4706.124396207288,통영,14.414285714285715,7.0,12,1,51,-0.12053668025532363,0.992708874098054,114199.0,53112.0,49805.0,212236.0,136982.0,4148.238128701938,4392.614575532073
2023-12-25,1,104898,499200000,636,4758.908654121146,통영,15.3,3.9,12,1,52,6.432490598706546e-16,1.0,108140.25,55809.416666666664,33538.0,49805.0,212236.0,4706.124396207288,4383.27597766665
2024-01-01,1,87690,394166000,521,4494.99372790512,통영,14.1,6.8,1,0,1,0.12053668025532305,0.992708874098054,100119.25,64310.083333333336,104898.0,33538.0,49805.0,4758.908654121146,4442.7962527006375
2024-01-08,1,98805,475136000,546,4808.825464298366,통영,13.657142857142857,5.914285714285714,1,0,2,0.23931566428755774,0.970941817426052,68982.75,69717.08333333333,87690.0,104898.0,33538.0,4494.99372790512,4527.066226733873
2024-01-15,1,85650,458763000,461,5356.252189141856,통영,14.171428571428573,8.428571428571429,1,0,3,0.3546048870425356,0.9350162426854148,81232.75,77708.25,98805.0,87690.0,104898.0,4808.825464298366,4692.21306063298
2024-01-22,1,129795,765424000,391,5897.176316499094,통영,12.071428571428571,8.985714285714286,1,0,4,0.4647231720437685,0.8854560256532099,94260.75,82746.0,85650.0,98805.0,87690.0,5356.252189141856,4854.745008866623
2024-01-29,1,115921,650637000,492,5612.762139733094,통영,12.542857142857143,6.885714285714286,1,0,5,0.5680647467311558,0.8229838658936564,100485.0,89496.25,129795.0,85650.0,98805.0,5897.176316499094,5139.311924461109
2024-02-05,1,83980,299631000,249,3567.885210764468,통영,12.771428571428572,6.871428571428571,2,0,6,0.6631226582407952,0.7485107481711011,107542.75,96787.16666666667,115921.0,129795.0,85650.0,5612.762139733094,5418.754027418103
2024-02-12,1,82095,399887000,369,4871.027468177112,통영,12.571428571428571,4.628571428571428,2,0,7,0.7485107481711011,0.6631226582407953,103836.5,99756.08333333333,83980.0,115921.0,129795.0,3567.885210764468,5108.518964034628
2024-02-19,1,6580,25496000,65,3874.772036474164,통영,13.885714285714286,11.571428571428571,2,0,8,0.8229838658936564,0.5680647467311559,102947.75,101782.91666666667,82095.0,83980.0,115921.0,4871.027468177112,4987.212783793442
2024-02-26,1,129880,646088000,435,4974.499538035109,통영,13.585714285714285,8.885714285714286,2,0,9,0.8854560256532099,0.4647231720437686,72144.0,90916.08333333333,6580.0,82095.0,83980.0,3874.772036474164,4481.611713787209
2024-03-04,1,39550,283868000,438,7177.446270543615,통영,13.266666666666667,7.816666666666666,3,0,10,0.9350162426854148,0.35460488704253557,75633.75,84053.08333333333,129880.0,6580.0,82095.0,4974.499538035109,4322.0460633627135
2024-03-11,1,52920,312809000,466,5910.978835978836,통영,14.1,5.3428571428571425,3,0,11,0.970941817426052,0.23931566428755804,64526.25,83198.5,39550.0,129880.0,6580.0,7177.446270543615,5224.4363283075
2024-03-18,1,42470,233353000,392,5494.5373204615025,통영,14.057142857142859,7.985714285714286,3,0,12,0.992708874098054,0.120536680255323,57232.5,84813.66666666667,52920.0,39550.0,129880.0,5910.978835978836,5484.424170257931
2024-03-25,1,87980,803868000,431,9136.940213684928,통영,14.200000000000001,7.1571428571428575,3,0,13,1.0,-1.6081226496766366e-16,66205.0,79611.33333333333,42470.0,52920.0,39550.0,5494.5373204615025,5889.365491254765
2024-04-01,1,38313,292462000,306,7633.49254822123,통영,15.485714285714286,5.257142857142857,4,0,14,0.992708874098054,-0.12053668025532288,55730.0,79635.5,87980.0,42470.0,52920.0,9136.940213684928,6929.975660167221
2024-04-08,1,46075,381175000,256,8272.924579489962,통영,16.36,4.94,4,0,15,0.9709418174260521,-0.2393156642875575,55420.75,74594.5,38313.0,87980.0,42470.0,7633.49254822123,7043.987229586624
2024-04-15,1,20640,147315000,250,7137.354651162791,통영,15.785714285714286,4.071428571428571,4,0,16,0.9350162426854148,-0.35460488704253545,53709.5,71296.58333333333,46075.0,38313.0,87980.0,8272.924579489962,7634.473665464406
2024-04-22,1,14160,82437000,142,5821.822033898305,통영,16.02857142857143,5.085714285714286,4,0,17,0.8854560256532099,-0.4647231720437685,48252.0,62200.333333333336,20640.0,46075.0,38313.0,7137.354651162791,8045.177998139728
2024-04-29,1,2820,13358000,34,4736.879432624113,통영,16.75,6.05,4,0,18,0.8229838658936565,-0.5680647467311557,29797.0,53720.25,14160.0,20640.0,46075.0,5821.822033898305,7216.398453193072
2024-06-03,1,6780,36481000,49,5380.678466076696,통영,20.142857142857142,4.714285714285714,6,0,23,0.35460488704253584,-0.9350162426854147,20923.75,46956.916666666664,2820.0,14160.0,20640.0,4736.879432624113,6492.245174293793
2024-06-10,1,13760,32254000,44,2344.0406976744184,통영,22.057142857142857,3.585714285714286,6,0,24,0.23931566428755768,-0.970941817426052,11100.0,40680.666666666664,6780.0,2820.0,14160.0,5380.678466076696,5769.183645940477
2024-06-17,1,12100,82855000,37,6847.520661157025,통영,22.32857142857143,4.271428571428571,6,0,25,0.12053668025532308,-0.992708874098054,9380.0,41279.0,13760.0,6780.0,2820.0,2344.0406976744184,4570.855157568383
2024-06-24,1,15420,30268000,37,1962.905317769131,통영,21.583333333333332,4.566666666666666,6,0,26,-3.216245299353273e-16,-1.0,8865.0,31464.0,12100.0,13760.0,6780.0,6847.520661157025,4827.279814383063
2024-07-01,1,14337,22409000,10,1563.0187626421148,통영,21.7,5.214285714285714,7,0,27,-0.12053668025532283,-0.992708874098054,12015.0,29453.166666666668,15420.0,12100.0,13760.0,1962.905317769131,4133.786285669317
2024-07-08,1,75,152000,4,2026.6666666666667,통영,21.74285714285714,3.8285714285714287,7,0,28,-0.23931566428755743,-0.9709418174260521,13904.25,26237.916666666668,14337.0,15420.0,12100.0,1563.0187626421148,3179.371359810672
2024-07-15,1,420,2975000,5,7083.333333333333,통영,22.366666666666664,3.75,7,0,29,-0.3546048870425356,-0.9350162426854148,10483.0,22705.0,75.0,14337.0,15420.0,2026.6666666666667,3100.0278520587344
2024-07-22,1,367,1828000,16,4980.926430517711,통영,25.2,3.4333333333333336,7,0,30,-0.46472317204376806,-0.8854560256532101,7563.0,15408.333333333334,420.0,75.0,14337.0,7083.333333333333,3158.9810201028113
2024-07-29,1,1740,9164000,26,5266.666666666667,통영,26.614285714285717,3.757142857142857,7,0,31,-0.5680647467311556,-0.8229838658936566,3799.75,12246.166666666666,367.0,420.0,75.0,4980.926430517711,3913.4862982899563
2024-08-05,1,802,3844000,12,4793.017456359103,통영,28.433333333333334,3.6833333333333336,8,0,32,-0.663122658240795,-0.7485107481711013,650.5,8551.583333333334,1740.0,367.0,420.0,5266.666666666667,4839.398274296094
2024-08-12,1,1178,4510000,22,3828.5229202037353,통영,30.142857142857142,6.942857142857143,8,0,33,-0.7485107481711011,-0.6631226582407952,832.25,6898.416666666667,802.0,1740.0,367.0,4793.017456359103,5530.985971719203
2024-08-19,1,125,600000,6,4800.0,통영,29.78333333333333,5.716666666666666,8,0,34,-0.8229838658936564,-0.5680647467311559,1021.75,5816.583333333333,1178.0,802.0,1740.0,3828.5229202037353,4717.283368436804
2024-08-26,1,226,766000,9,3389.380530973451,통영,28.514285714285712,6.957142857142857,8,0,35,-0.8854560256532096,-0.4647231720437691,961.25,5592.0,125.0,1178.0,802.0,4800.0,4672.051760807376
2024-09-02,1,200,399000,9,1995.0,통영,28.814285714285713,4.671428571428572,9,1,36,-0.9350162426854147,-0.3546048870425359,582.75,5045.833333333333,226.0,125.0,1178.0,3389.380530973451,4202.730226884072
2024-09-09,1,500,1695000,19,3390.0,통영,29.316666666666666,6.816666666666666,9,1,37,-0.970941817426052,-0.23931566428755774,432.25,3915.8333333333335,200.0,226.0,125.0,1995.0,3503.2258627942965
2024-09-16,1,2740,7391000,17,2697.4452554744526,통영,28.985714285714288,7.314285714285715,9,1,38,-0.992708874098054,-0.12053668025532357,262.75,2949.1666666666665,500.0,200.0,226.0,3390.0,3393.595132743363
2024-09-23,1,1403,2843000,20,2026.3720598717034,통영,27.042857142857144,8.628571428571428,9,1,39,-1.0,-1.8369701987210297e-16,916.5,1892.5,2740.0,500.0,200.0,2697.4452554744526,2867.9564466119764
2024-09-30,1,1272,2287000,25,1797.9559748427673,통영,25.8,6.714285714285714,9,1,40,-0.992708874098054,0.1205366802553232,1210.75,814.6666666666666,1403.0,2740.0,500.0,2026.3720598717034,2527.204328836539
2024-10-07,1,5908,11216000,92,1898.44278943805,통영,24.557142857142857,5.971428571428571,10,1,41,-0.9709418174260521,0.23931566428755738,1478.75,914.4166666666666,1272.0,1403.0,2740.0,1797.9559748427673,2477.9433225472308
2024-10-14,1,13954,37939000,150,2718.8619750609146,통영,23.942857142857143,7.528571428571429,10,1,42,-0.9350162426854148,0.35460488704253557,2830.75,1371.75,5908.0,1272.0,1403.0,1898.44278943805,2105.054019906743
2024-10-21,1,34505,112285000,187,3254.1660628894365,통영,22.8,7.833333333333333,10,1,43,-0.8854560256532101,0.464723172043768,5634.25,2504.0,13954.0,5908.0,1272.0,2718.8619750609146,2110.408199803359
2024-10-28,1,40284,142341000,282,3533.437593089068,통영,22.483333333333334,8.200000000000001,10,1,44,-0.822983865893657,0.5680647467311548,13909.75,5234.416666666667,34505.0,13954.0,5908.0,3254.1660628894365,2417.356700557792
2024-11-04,1,78194,383398000,399,4903.163925620892,통영,20.900000000000002,5.757142857142857,11,1,45,-0.7485107481711011,0.6631226582407952,23662.75,8524.583333333334,40284.0,34505.0,13954.0,3533.437593089068,2851.2271051193675
2024-11-11,1,140434,734459000,391,5229.922953131008,통영,20.457142857142856,6.542857142857143,11,1,46,-0.6631226582407955,0.7485107481711007,41734.25,14942.583333333334,78194.0,40284.0,34505.0,4903.163925620892,3602.407389165078
2024-11-18,1,36151,152169000,316,4209.261154601532,통영,19.47142857142857,6.6000000000000005,11,1,47,-0.5680647467311559,0.8229838658936564,73354.25,26635.0,140434.0,78194.0,40284.0,5229.922953131008,4230.172633682601
2024-11-25,1,27580,114845000,140,4164.068165337201,통영,17.933333333333334,8.683333333333334,11,1,48,-0.4647231720437684,0.88545602565321,73765.75,29628.75,36151.0,140434.0,78194.0,4209.261154601532,4468.946406610625
2024-12-02,1,130355,570408000,478,4375.804533773158,통영,15.95,6.45,12,1,49,-0.35460488704253595,0.9350162426854147,70589.75,31910.416666666668,27580.0,36151.0,140434.0,4164.068165337201,4626.604049672658
2024-12-09,1,205028,769294000,606,3752.141170962015,통영,16.380000000000003,5.7,12,1,50,-0.2393156642875578,0.970941817426052,83630.0,42731.666666666664,130355.0,27580.0,36151.0,4375.804533773158,4494.764201710725
2024-12-16,1,167802,700419000,506,4174.080165909822,통영,14.385714285714286,7.671428571428572,12,1,51,-0.12053668025532363,0.992708874098054,99778.5,59589.0,205028.0,130355.0,27580.0,3752.141170962015,4125.318756168477
2024-12-23,1,119633,563224000,437,4707.93175795976,통영,12.914285714285715,8.22857142857143,12,1,52,6.432490598706546e-16,1.0,132691.25,73455.58333333333,167802.0,205028.0,130355.0,4174.080165909822,4116.5235089955495
2024-12-30,1,196961,766748000,489,3892.8925015612226,통영,12.057142857142859,5.557142857142857,12,1,1,0.12053668025532305,0.992708874098054,155704.5,83319.0,119633.0,167802.0,205028.0,4707.93175795976,4252.489407151189
2025-01-06,1,74150,360173000,309,4857.3567093728925,통영,11.200000000000001,8.814285714285715,1,0,2,0.23931566428755774,0.970941817426052,172356.0,99240.08333333333,196961.0,119633.0,167802.0,3892.8925015612226,4131.761399098205
2025-01-13,1,116845,696704000,490,5962.634259061149,통영,11.0,5.985714285714286,1,0,3,0.3546048870425356,0.9350162426854148,139636.5,104256.41666666667,74150.0,196961.0,119633.0,4857.3567093728925,4408.065283700924
2025-01-20,1,1103,2962000,14,2685.4034451495922,통영,11.185714285714285,6.114285714285714,1,0,4,0.4647231720437685,0.8854560256532099,126897.25,111118.08333333333,116845.0,74150.0,196961.0,5962.634259061149,4855.203806988757
2025-01-27,1,8655,39815000,75,4600.231080300405,통영,11.200000000000001,8.214285714285714,1,0,5,0.5680647467311558,0.8229838658936564,97264.75,107853.0,1103.0,116845.0,74150.0,2685.4034451495922,4349.571728786214
2025-02-03,1,77480,378986000,342,4891.404233350542,통영,10.357142857142858,10.557142857142859,2,0,6,0.6631226582407952,0.7485107481711011,50188.25,102058.08333333333,8655.0,1103.0,116845.0,4600.231080300405,4526.40637347101
2025-02-10,1,70321,325793000,438,4632.940373430412,통영,10.071428571428571,5.942857142857143,2,0,7,0.7485107481711011,0.6631226582407953,51020.75,96811.91666666667,77480.0,8655.0,1103.0,4891.404233350542,4534.918254465422
2025-02-17,1,79360,348327000,379,4389.201108870968,통영,9.9,8.814285714285715,2,0,8,0.8229838658936564,0.5680647467311559,39389.75,99659.41666666667,70321.0,77480.0,8655.0,4632.940373430412,4202.4947830577385
2025-02-24,1,18695,73479000,147,3930.4092003209416,통영,10.142857142857142,5.799999999999999,2,0,9,0.8854560256532099,0.4647231720437686,58954.0,103974.41666666667,79360.0,70321.0,77480.0,4389.201108870968,4628.444198988082
2025-03-03,1,28340,191297000,190,6750.0705716302045,통영,12.028571428571428,7.871428571428572,3,0,10,0.9350162426854148,0.35460488704253557,61464.0,94669.41666666667,18695.0,79360.0,70321.0,3930.4092003209416,4460.988728993216
2025-03-10,1,84560,444187000,415,5252.921002838221,통영,12.585714285714285,7.542857142857143,3,0,11,0.970941817426052,0.23931566428755804,49179.0,79945.41666666667,28340.0,18695.0,79360.0,6750.0705716302045,4925.655313563131
2025-03-17,1,27120,184901000,275,6817.883480825959,통영,11.700000000000001,8.685714285714287,3,0,12,0.992708874098054,0.120536680255323,52738.75,73008.58333333333,84560.0,28340.0,18695.0,5252.921002838221,5080.650470915084
2025-03-24,1,94220,762207000,526,8089.651878582042,통영,11.214285714285714,5.985714285714286,3,0,13,1.0,-1.6081226496766366e-16,39678.75,65299.166666666664,27120.0,84560.0,28340.0,6817.883480825959,5687.821063903832
2025-03-31,1,107895,967261000,432,8964.836183326383,통영,12.028571428571428,4.742857142857143,3,0,14,0.992708874098054,-0.12053668025532288,58560.0,56737.416666666664,94220.0,27120.0,84560.0,8089.651878582042,6727.631733469107
2025-04-07,1,89325,691469000,423,7741.046739434649,통영,12.9,6.1000000000000005,4,0,15,0.9709418174260521,-0.2393156642875575,78448.75,59549.5,107895.0,94220.0,27120.0,8964.836183326383,7281.323136393152
2025-04-14,1,15410,137248000,193,8906.424399740428,통영,13.12857142857143,6.371428571428572,4,0,16,0.9350162426854148,-0.35460488704253545,79640.0,57256.166666666664,89325.0,107895.0,94220.0,7741.046739434649,7903.354570542258
2025-04-21,1,31120,259066000,371,8324.74293059126,통영,14.12857142857143,5.871428571428572,4,0,17,0.8854560256532099,-0.4647231720437685,76712.5,58448.416666666664,15410.0,89325.0,107895.0,8906.424399740428,8425.489800270876
2025-04-28,1,34320,206998000,158,6031.410256410257,통영,14.799999999999999,5.142857142857143,4,0,18,0.8229838658936565,-0.5680647467311557,60937.5,60320.5,31120.0,15410.0,89325.0,8324.74293059126,8484.26256327318
2025-06-09,1,40,115000,2,2875.0,통영,19.82857142857143,3.6714285714285713,6,0,24,0.23931566428755768,-0.970941817426052,42543.75,56723.833333333336,34320.0,31120.0,15410.0,6031.410256410257,7750.906081544148
2025-06-16,1,100,270000,5,2700.0,통영,20.457142857142856,4.7,6,0,25,0.12053668025532308,-0.992708874098054,20222.5,50867.083333333336,40.0,34320.0,31120.0,2875.0,6534.394396685486
2025-06-23,1,60,180000,2,3000.0,통영,21.014285714285712,3.8857142857142857,6,0,26,-3.216245299353273e-16,-1.0,16395.0,44262.083333333336,100.0,40.0,34320.0,2700.0,4982.788296750379
2025-06-30,1,142,413000,8,2908.450704225352,통영,24.071428571428573,3.457142857142857,6,0,27,-0.12053668025532283,-0.992708874098054,8630.0,42709.166666666664,60.0,100.0,40.0,3000.0,3651.6025641025644
2025-07-07,1,1160,9135000,10,7875.0,통영,24.12857142857143,8.557142857142857,7,0,28,-0.23931566428755743,-0.9709418174260521,85.5,40359.333333333336,142.0,60.0,100.0,2908.450704225352,2870.862676056338
2025-07-21,1,1150,5556000,37,4831.304347826087,통영,28.400000000000002,4.885714285714286,7,0,30,-0.46472317204376806,-0.8854560256532101,365.5,33409.333333333336,1160.0,142.0,60.0,7875.0,4120.862676056338
2025-07-28,1,1552,6621000,34,4266.1082474226805,통영,29.357142857142858,4.728571428571429,7,0,31,-0.5680647467311556,-0.8229838658936566,628.0,31245.166666666668,1150.0,1160.0,142.0,4831.304347826087,4653.68876301286
2025-08-04,1,765,2871000,14,3752.9411764705883,통영,28.014285714285712,6.285714285714286,8,0,32,-0.663122658240795,-0.7485107481711013,1001.0,23522.833333333332,1552.0,1150.0,1160.0,4266.1082474226805,4970.21582486853
2025-08-11,1,1829,9334000,40,5103.335155822854,통영,27.457142857142856,4.085714285714286,8,0,33,-0.7485107481711011,-0.6631226582407952,1156.75,14595.333333333334,765.0,1552.0,1150.0,3752.9411764705883,5181.3384429298385
2025-08-18,1,862,3514000,27,4076.566125290023,통영,28.12857142857143,3.1142857142857143,8,0,34,-0.8229838658936564,-0.5680647467311559,1324.0,7304.0,1829.0,765.0,1552.0,5103.335155822854,4488.422231885553
2025-08-25,1,1569,4658000,49,2968.769917144678,통영,28.085714285714285,3.1,8,0,35,-0.8854560256532096,-0.4647231720437691,1252.0,6091.666666666667,862.0,1829.0,765.0,4076.566125290023,4299.737676251536
2025-09-01,1,1286,4779000,39,3716.1741835147745,통영,28.32857142857143,4.8,9,1,36,-0.9350162426854147,-0.3546048870425359,1256.25,3629.0833333333335,1569.0,862.0,1829.0,2968.769917144678,3975.4030936820363
2025-09-08,1,3059,10955000,52,3581.2356979405035,통영,27.271428571428572,6.042857142857144,9,1,37,-0.970941817426052,-0.23931566428755774,1386.5,876.25,1286.0,1569.0,862.0,3716.1741835147745,3966.2113454430823
2025-09-15,1,4015,11295000,89,2813.200498132005,통영,26.957142857142856,6.242857142857143,9,1,38,-0.992708874098054,-0.12053668025532357,1694.0,1127.8333333333333,3059.0,1286.0,1569.0,3581.2356979405035,3585.686480972495
2025-09-22,1,380,1176000,14,3094.7368421052633,통영,26.099999999999998,6.585714285714286,9,1,39,-1.0,-1.8369701987210297e-16,2482.25,1454.0833333333333,4015.0,3059.0,1286.0,2813.200498132005,3269.84507418299
2025-10-20,1,5215,17533000,91,3362.032598274209,통영,24.485714285714288,7.8,10,1,43,-0.8854560256532101,0.464723172043768,2185.0,1480.75,380.0,4015.0,3059.0,3094.7368421052633,3301.336805423137
2025-10-27,1,40309,215226000,296,5339.4031109677735,통영,23.228571428571428,7.757142857142857,10,1,44,-0.822983865893657,0.5680647467311548,3167.25,1903.5,5215.0,380.0,4015.0,3362.032598274209,3212.8014091129953
2025-11-03,1,37216,171141000,239,4598.586629406706,통영,22.314285714285713,6.8428571428571425,11,1,45,-0.7485107481711011,0.6631226582407952,12479.75,5165.916666666667,40309.0,5215.0,380.0,5339.4031109677735,3652.3432623698127
2025-11-10,1,17205,65856000,190,3827.7244986922406,통영,20.985714285714288,5.214285714285714,11,1,46,-0.6631226582407955,0.7485107481711007,20780.0,8171.416666666667,37216.0,40309.0,5215.0,4598.586629406706,4098.689795188488
2025-11-17,1,86578,292435000,369,3377.70565270623,통영,19.185714285714287,7.2,11,1,47,-0.5680647467311559,0.8229838658936564,24986.25,9475.833333333334,17205.0,37216.0,40309.0,3827.7244986922406,4281.936709335232
2025-11-24,1,80312,288962000,372,3597.9928279709134,통영,18.814285714285713,6.042857142857143,11,1,48,-0.4647231720437684,0.88545602565321,45327.0,16626.916666666668,86578.0,17205.0,37216.0,3377.70565270623,4285.854972943238
2025-12-01,1,115662,468348000,493,4049.2815272085904,통영,17.414285714285715,7.142857142857143,12,1,49,-0.35460488704253595,0.9350162426854147,55327.75,23167.166666666668,80312.0,86578.0,17205.0,3597.9928279709134,3850.5024021940226
2023-01-02,2,59320,365977000,306,6169.538098449089,삼천포,8.678571428571429,2.7857142857142856,1,0,1,0.12053668025532305,0.992708874098054,,,,,,,
2023-01-09,2,44280,261858000,219,5913.685636856369,삼천포,8.703571428571427,1.313095238095238,1,0,2,0.23931566428755774,0.970941817426052,,,59320.0,,,6169.538098449089,
2023-01-16,2,35893,207316000,200,5775.945170367481,삼천포,8.596428571428572,2.735714285714286,1,0,3,0.3546048870425356,0.9350162426854148,,,44280.0,59320.0,,5913.685636856369,
2023-01-23,2,5864,41444000,55,7067.530695770805,삼천포,7.503571428571428,3.9250000000000003,1,0,4,0.4647231720437685,0.8854560256532099,,,35893.0,44280.0,59320.0,5775.945170367481,
2023-01-30,2,16753,109519000,113,6537.2769056288425,삼천포,7.239285714285714,2.3607142857142853,1,0,5,0.5680647467311558,0.8229838658936564,36339.25,,5864.0,35893.0,44280.0,7067.530695770805,6231.674900360937
2023-02-06,2,41455,257247000,124,6205.451694608611,삼천포,7.434523809523809,1.5333333333333334,2,0,6,0.6631226582407952,0.7485107481711011,25697.5,,16753.0,5864.0,35893.0,6537.2769056288425,6323.609602155874
2023-02-13,2,44996,297599000,153,6613.899013245622,삼천포,7.989285714285714,1.667857142857143,2,0,7,0.7485107481711011,0.6631226582407953,24991.25,,41455.0,16753.0,5864.0,6205.451694608611,6396.551116593935
2023-02-20,2,37858,252036000,157,6657.403983306039,삼천포,8.4,2.8214285714285716,2,0,8,0.8229838658936564,0.5680647467311559,27267.0,,44996.0,41455.0,16753.0,6613.899013245622,6606.0395773134705
2023-02-27,2,26644,195436000,109,7335.084822098784,삼천포,9.071428571428571,2.235714285714286,2,0,9,0.8854560256532099,0.4647231720437686,35265.5,,37858.0,44996.0,41455.0,6657.403983306039,6503.507899197279
2023-03-06,2,32985,218289000,163,6617.826284674852,삼천포,10.135714285714286,1.2321428571428572,3,0,10,0.9350162426854148,0.35460488704253557,37738.25,,26644.0,37858.0,44996.0,7335.084822098784,6702.959878314764
2023-03-13,2,32404,212087000,156,6545.08702629305,삼천포,11.232142857142858,1.8357142857142856,3,0,11,0.970941817426052,0.23931566428755804,35620.75,,32985.0,26644.0,37858.0,6617.826284674852,6806.053525831324
2023-03-20,2,48090,300127000,304,6240.944063214805,삼천포,12.203571428571427,1.1071428571428572,3,0,12,0.992708874098054,0.120536680255323,32472.75,,32404.0,32985.0,26644.0,6545.08702629305,6788.850529093182
2023-03-27,2,73061,444407000,212,6082.684332270294,삼천포,13.575000000000001,1.7,3,0,13,1.0,-1.6081226496766366e-16,35030.75,35545.166666666664,48090.0,32404.0,32985.0,6240.944063214805,6684.735549070372
2023-04-03,2,95943,604979000,300,6305.60853840301,삼천포,14.37142857142857,3.3607142857142853,4,0,14,0.992708874098054,-0.12053668025532288,46635.0,36690.25,73061.0,48090.0,32404.0,6082.684332270294,6371.63542661325
2023-04-10,2,79352,578086000,269,7285.084181873172,삼천포,14.971428571428572,2.0714285714285716,4,0,15,0.9709418174260521,-0.2393156642875575,62374.5,40995.5,95943.0,73061.0,48090.0,6305.60853840301,6293.58099004529
2023-04-17,2,18700,144827000,99,7744.75935828877,삼천포,15.517857142857142,1.7321428571428572,4,0,16,0.9350162426854148,-0.35460488704253545,74111.5,44617.083333333336,79352.0,95943.0,73061.0,7285.084181873172,6478.580278940321
2023-04-24,2,7270,57833000,53,7955.020632737276,삼천포,16.189285714285713,2.442857142857143,4,0,17,0.8854560256532099,-0.4647231720437685,66764.0,45686.75,18700.0,79352.0,95943.0,7744.75935828877,6854.5341027088125
2023-05-01,2,11259,92587000,84,8223.376854072298,삼천포,16.664285714285715,2.164285714285714,5,0,18,0.8229838658936565,-0.5680647467311557,50316.25,44896.5,7270.0,18700.0,79352.0,7955.020632737276,7322.618177825558
2023-06-05,2,128,1490000,3,11640.625,삼천포,20.207142857142856,1.782142857142857,6,0,23,0.35460488704253584,-0.9350162426854147,29145.25,42380.166666666664,11259.0,7270.0,18700.0,8223.376854072298,7802.06025674288
2023-06-12,2,774,5926000,4,7656.330749354005,삼천포,21.417857142857144,1.5892857142857142,6,0,24,0.23931566428755768,-0.970941817426052,9339.25,38641.166666666664,128.0,11259.0,7270.0,11640.625,8890.945461274587
2023-06-19,2,2156,22572000,22,10469.387755102041,삼천포,22.017857142857142,1.4321428571428572,6,0,25,0.12053668025532308,-0.992708874098054,4857.75,35550.833333333336,774.0,128.0,11259.0,7656.330749354005,8868.838309040893
2023-06-26,2,508,5833000,9,11482.28346456693,삼천포,22.62142857142857,1.657142857142857,6,0,26,-3.216245299353273e-16,-1.0,3579.25,33510.166666666664,2156.0,774.0,128.0,10469.387755102041,9497.430089632086
2023-07-03,2,400,3961000,11,9902.5,삼천포,21.932142857142857,1.407142857142857,7,0,27,-0.12053668025532283,-0.992708874098054,891.5,30803.75,508.0,2156.0,774.0,11482.28346456693,10312.156742255744
2023-07-10,2,678,4648000,17,6855.457227138643,삼천포,21.928571428571427,2.0285714285714285,7,0,28,-0.23931566428755743,-0.9709418174260521,959.5,28136.75,400.0,508.0,2156.0,9902.5,9877.625492255744
2023-07-17,2,6286,24243000,56,3856.6656061088133,삼천포,21.835714285714285,0.9607142857142856,7,0,29,-0.3546048870425356,-0.9350162426854148,935.5,24185.75,678.0,400.0,508.0,6855.457227138643,9677.407111701903
2023-07-24,2,10494,33282000,82,3171.526586620926,삼천포,22.551190476190477,1.0095238095238095,7,0,30,-0.46472317204376806,-0.8854560256532101,1968.0,18621.166666666668,6286.0,678.0,400.0,3856.6656061088133,8024.226574453596
2023-07-31,2,3820,16369000,55,4285.078534031413,삼천포,22.760714285714283,1.0178571428571428,7,0,31,-0.5680647467311556,-0.8229838658936566,4464.5,11500.416666666666,10494.0,6286.0,678.0,3171.526586620926,5946.537354967096
2023-08-07,2,6282,17697000,41,2817.0964660936006,삼천포,24.642857142857142,2.0535714285714284,8,0,32,-0.663122658240795,-0.7485107481711013,5319.5,5206.083333333333,3820.0,10494.0,6286.0,4285.078534031413,4542.181988474949
2023-08-14,2,2170,5729000,11,2640.0921658986176,삼천포,26.991666666666667,1.3571428571428572,8,0,33,-0.7485107481711011,-0.6631226582407952,6720.5,4171.25,6282.0,3820.0,10494.0,2817.0964660936006,3532.5917982136884
2023-08-21,2,18311,81721000,69,4462.945770302004,삼천포,28.396428571428572,1.9214285714285713,8,0,34,-0.8229838658936564,-0.5680647467311559,5691.5,3746.25,2170.0,6282.0,3820.0,2640.0921658986176,3228.448438161139
2023-08-28,2,6265,15303000,34,2442.617717478053,삼천포,28.017857142857142,1.532142857142857,8,0,35,-0.8854560256532096,-0.4647231720437691,7645.75,4333.916666666667,18311.0,2170.0,6282.0,4462.945770302004,3551.303234081409
